date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:14	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:07%20GMT	https://learnplus.demo.frontendmatter.com/instructor-my-courses.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-my-courses.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:14	66970/66970	---MCZ	200	added ('OK')	text/html	etag:W/%2220919ddca3c3883122b8f9c499c09f63%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html	(from https://learnplus.demo.frontendmatter.com/instructor-invoice.html)
22:59:15	76432/76432	---MCZ	200	added ('OK')	text/html	etag:W/%2233487aaaec5f91c5cc3675db69cd750d%22	https://learnplus.demo.frontendmatter.com/student-forum.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-forum.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:15	54685/54685	---MCZ	200	added ('OK')	text/html	etag:W/%22260cfd3671eb2bf2317111e0c94340aa%22	https://learnplus.demo.frontendmatter.com/student-help-center.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-help-center.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:15	56975/56975	---MCZ	200	added ('OK')	text/html	etag:W/%22f86b15b62a819dc8e323f5d64e22cf99%22	https://learnplus.demo.frontendmatter.com/student-cart.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-cart.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:15	80757/80757	---MCZ	200	added ('OK')	text/html	etag:W/%2201d61f9d16c1576cd7234c8a0abf7693%22	https://learnplus.demo.frontendmatter.com/student-messages.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-messages.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:15	66696/66696	---MCZ	200	added ('OK')	text/html	etag:W/%2279d49de4aaefbbf89c8f110f7cf0baa2%22	https://learnplus.demo.frontendmatter.com/student-account-edit.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-account-edit.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:16	62217/62217	---MCZ	200	added ('OK')	text/html	etag:W/%224f2a05e09b1fa938f95ed85e3f62857a%22	https://learnplus.demo.frontendmatter.com/student-my-courses.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-my-courses.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:16	61113/61113	---MCZ	200	added ('OK')	text/html	etag:W/%22233519f33044998ca7b5a436bc4f7709%22	https://learnplus.demo.frontendmatter.com/student-take-course.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-take-course.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:16	54553/54553	---MCZ	200	added ('OK')	text/html	etag:W/%222042329324ab4b2a77c72c4b1a00bec3%22	https://learnplus.demo.frontendmatter.com/student-quiz-results.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-quiz-results.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:16	63882/63882	---MCZ	200	added ('OK')	text/html	etag:W/%22aec2554334484b04dcaf91110baf184c%22	https://learnplus.demo.frontendmatter.com/student-forum-thread.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-forum-thread.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:17	72704/72704	---MCZ	200	added ('OK')	text/html	etag:W/%22ea233a528f3cc270de50e3736f11ebfe%22	https://learnplus.demo.frontendmatter.com/student-messages-2.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-messages-2.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:17	57992/57992	---MCZ	200	added ('OK')	text/html	etag:W/%22316064f8a62aa62c3eb16103d83bc7b6%22	https://learnplus.demo.frontendmatter.com/student-browse-courses.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-browse-courses.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:17	61659/61659	---MCZ	200	added ('OK')	text/html	etag:W/%2281862cefc3e33895691375705bd671a7%22	https://learnplus.demo.frontendmatter.com/student-view-course.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-view-course.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:17	53279/53279	---MCZ	200	added ('OK')	text/html	etag:W/%220770b943a1b95d3ed485d26359815440%22	https://learnplus.demo.frontendmatter.com/student-take-quiz.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-take-quiz.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:17	61933/61933	---MCZ	200	added ('OK')	text/html	etag:W/%22ce5e514d1492e1d491d097cb86a442ee%22	https://learnplus.demo.frontendmatter.com/student-forum-ask.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-forum-ask.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:18	87928/87928	---MCZ	200	added ('OK')	text/html	etag:W/%22b05f26d6836778f57044958f4ac11c78%22	https://learnplus.demo.frontendmatter.com/fixed-student-dashboard.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-dashboard.html	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:18	27806/27806	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a496b4fe6d5c430c736188a5e5cf2719%22	https://learnplus.demo.frontendmatter.com/assets/js/page.student-dashboard.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/page.student-dashboard.js	(from https://learnplus.demo.frontendmatter.com/student-dashboard.html)
22:59:18	69819/69819	---MCZ	200	added ('OK')	text/html	etag:W/%22ae900a365e9ef889731faf7807f4663e%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-edit-basic.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-account-edit-basic.html	(from https://learnplus.demo.frontendmatter.com/student-account-edit-basic.html)
22:59:19	70265/70265	---MCZ	200	added ('OK')	text/html	etag:W/%227d134a0a66a8e3a8767e0a3107a7dfce%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-edit-profile.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-account-edit-profile.html	(from https://learnplus.demo.frontendmatter.com/student-account-edit-profile.html)
22:59:19	64687/64687	---MCZ	200	added ('OK')	text/html	etag:W/%223870fcf1183a82f02ef9f19773ab5fca%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-billing-subscription.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-account-billing-subscription.html	(from https://learnplus.demo.frontendmatter.com/student-account-billing-subscription.html)
22:59:19	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:19%20GMT	https://learnplus.demo.frontendmatter.com/student-signup.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-signup.html	(from https://learnplus.demo.frontendmatter.com/student-account-billing-upgrade.html)
22:59:20	64576/64576	---MCZ	200	added ('OK')	text/html	etag:W/%22ef469731771dd43e3c59a90049549102%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-billing-upgrade.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-account-billing-upgrade.html	(from https://learnplus.demo.frontendmatter.com/student-account-billing-upgrade.html)
22:59:20	71146/71146	---MCZ	200	added ('OK')	text/html	etag:W/%22f59c85e7e31807133f1e18527ddc7996%22	https://learnplus.demo.frontendmatter.com/fixed-student-account-billing-payment-information.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-account-billing-payment-information.html	(from https://learnplus.demo.frontendmatter.com/student-account-billing-payment-information.html)
22:59:20	58111/58111	---MCZ	200	added ('OK')	text/html	etag:W/%228f6a6a12782983e3e666dcb7d33a78f0%22	https://learnplus.demo.frontendmatter.com/student-pay.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/student-pay.html	(from https://learnplus.demo.frontendmatter.com/student-billing.html)
22:59:20	72778/72778	---MCZ	200	added ('OK')	text/html	etag:W/%22bc8b4700b3f4939d661c0a72a5f7f649%22	https://learnplus.demo.frontendmatter.com/fixed-student-billing.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-billing.html	(from https://learnplus.demo.frontendmatter.com/student-billing.html)
22:59:21	68043/68043	---MCZ	200	added ('OK')	text/html	etag:W/%225cf3cb752276deda2ab5d09de0ca3420%22	https://learnplus.demo.frontendmatter.com/fixed-student-invoice.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-invoice.html	(from https://learnplus.demo.frontendmatter.com/student-invoice.html)
22:59:21	72831/72831	---MCZ	200	added ('OK')	text/html	etag:W/%224c5ebd3a46481af905f5eaf578bc60fb%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-edit-invoice.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-edit-invoice.html	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
22:59:21	13121/13121	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ae0e911aece7215603e20d2da16cf67%22	https://learnplus.demo.frontendmatter.com/assets/js/toggle-check-all.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/toggle-check-all.js	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
22:59:22	1224/1224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22433c2fa965dafc479726980481c4f97f%22	https://learnplus.demo.frontendmatter.com/assets/js/check-selected-row.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/check-selected-row.js	(from https://learnplus.demo.frontendmatter.com/instructor-edit-invoice.html)
22:59:22	83427/83427	---MCZ	200	added ('OK')	text/html	etag:W/%226e9c4e7af4ac62ad547e91578feb3c47%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-messages-2.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-messages-2.html	(from https://learnplus.demo.frontendmatter.com/instructor-messages-2.html)
22:59:22	68618/68618	---MCZ	200	added ('OK')	text/html	etag:W/%225c403b011ab1c60ff0a479bfbc8f1556%22	https://learnplus.demo.frontendmatter.com/instructor-quiz-edit.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-quiz-edit.html	(from https://learnplus.demo.frontendmatter.com/instructor-courses.html)
22:59:22	81637/81637	---MCZ	200	added ('OK')	text/html	etag:W/%22cec80f4346f7b9e73ae7149dd251eab0%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-courses.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-courses.html	(from https://learnplus.demo.frontendmatter.com/instructor-courses.html)
22:59:23	60658/60658	---MCZ	200	added ('OK')	text/html	etag:W/%22bd2ce973e78c3f6f792a8dba6bb8517b%22	https://learnplus.demo.frontendmatter.com/instructor-review-quiz.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/instructor-review-quiz.html	(from https://learnplus.demo.frontendmatter.com/instructor-quizzes.html)
22:59:25	66527/66527	---MCZ	200	added ('OK')	text/html	etag:W/%226a1a65dc6e29816853df4f52bdbd2315%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-quizzes.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-quizzes.html	(from https://learnplus.demo.frontendmatter.com/instructor-quizzes.html)
22:59:27	27466/27466	---M-Z	200	added ('OK')	text/css	etag:W/%226b4a-EtaGEHXejikyZf9v8DsfOty0THY%22	https://cdn.jsdelivr.net/fontawesome/4.5.0/css/font-awesome.min.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/cdn.jsdelivr.net/fontawesome/4.5.0/css/font-awesome.min.css	(from https://learnplus.demo.frontendmatter.com/instructor-forum-thread.html)
22:59:27	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:19%20GMT	https://learnplus.demo.frontendmatter.com/assets/css/summernote.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/summernote.css	(from https://learnplus.demo.frontendmatter.com/instructor-forum-thread.html)
22:59:27	71907/71907	---MCZ	200	added ('OK')	text/html	etag:W/%228d6e45c192751d7f5bafdd3e014f8d35%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-forum-thread.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-forum-thread.html	(from https://learnplus.demo.frontendmatter.com/instructor-forum-thread.html)
22:59:27	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:19%20GMT	https://learnplus.demo.frontendmatter.com/assets/vendor/summernote.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/summernote.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-forum-thread.html)
22:59:27	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:19%20GMT	https://learnplus.demo.frontendmatter.com/assets/js/summernote.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/summernote.js	(from https://learnplus.demo.frontendmatter.com/instructor-forum-thread.html)
22:59:28	69919/69919	---MCZ	200	added ('OK')	text/html	etag:W/%22bd5534c1640df14b665588b5fa780353%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-forum-ask.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-forum-ask.html	(from https://learnplus.demo.frontendmatter.com/instructor-forum-ask.html)
22:59:28	121922/121922	---M--	200	added ('OK')	image/jpeg	etag:%22d003f3538cc0615fccef443190815b4c%22	https://learnplus.demo.frontendmatter.com/assets/images/1280_rsz_aman-dhakal-205796-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/1280_rsz_aman-dhakal-205796-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/student-profile.html)
22:59:28	62778/62778	---M--	200	added ('OK')	image/jpeg	etag:%222230c23ea0418c89baca1ee88ae3498b%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_clem-onojeghuo-150467-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_clem-onojeghuo-150467-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/student-profile.html)
22:59:29	69106/69106	---MCZ	200	added ('OK')	text/html	etag:W/%22644f3e9147b963d0cf8db5c3569b54bf%22	https://learnplus.demo.frontendmatter.com/fixed-student-profile.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-profile.html	(from https://learnplus.demo.frontendmatter.com/student-profile.html)
22:59:29	43136/43136	---M--	200	added ('OK')	image/jpeg	etag:%22c3bf88f78714d1af7fd7d9ee5ee85232%22	https://learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_phil-hearing-769014-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/stories/256_rsz_phil-hearing-769014-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/student-profile-posts.html)
22:59:29	66762/66762	---MCZ	200	added ('OK')	text/html	etag:W/%226decc3c6de258c32b0e684e7f49517b1%22	https://learnplus.demo.frontendmatter.com/fixed-student-profile-posts.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-student-profile-posts.html	(from https://learnplus.demo.frontendmatter.com/student-profile-posts.html)
22:59:30	62856/62856	---MCZ	200	added ('OK')	text/html	etag:W/%224a569d2a4540137fb7b7d20d60bd02bb%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html	(from https://learnplus.demo.frontendmatter.com/instructor-help-center.html)
22:59:30	50257/50257	---M--	200	added ('OK')	image/jpeg	etag:%223a3bf36e1706d32b2b350687cf2d7c80%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_florian-perennes-594195-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_florian-perennes-594195-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
22:59:30	53185/53185	---M--	200	added ('OK')	image/jpeg	etag:%220e6481fd3597f24b04fb64da26f2853c%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_james-gillespie-714755-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_james-gillespie-714755-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
22:59:30	40500/40500	---M--	200	added ('OK')	image/jpeg	etag:%22d3e802dae781c381b6568df3999822a8%22	https://learnplus.demo.frontendmatter.com/assets/images/256_rsz_90-jiang-640827-unsplash.jpg	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/images/256_rsz_90-jiang-640827-unsplash.jpg	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
22:59:31	83180/83180	---MCZ	200	added ('OK')	text/html	etag:W/%229a6a37e2015010d8f243f3b84348b7ad%22	https://learnplus.demo.frontendmatter.com/fixed-ui-avatars.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-avatars.html	(from https://learnplus.demo.frontendmatter.com/ui-avatars.html)
22:59:31	1812/1812	---MCZ	200	added ('OK')	text/css	etag:W/%22f9d955bbd69a58d26daf387865bd7dcc%22	https://learnplus.demo.frontendmatter.com/assets/css/bootstrap-touchspin.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/bootstrap-touchspin.css	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
22:59:31	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:31%20GMT	https://learnplus.demo.frontendmatter.com/index.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/index.html	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
22:59:31	93565/93565	---MCZ	200	added ('OK')	text/html	etag:W/%221ab9ec06c1fc6ca2698f8804276b283e%22	https://learnplus.demo.frontendmatter.com/fixed-ui-forms.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-forms.html	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
22:59:31	19784/19784	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217f3644effc35de35f8cfa52da6fa26d%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.bootstrap-touchspin.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/jquery.bootstrap-touchspin.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
22:59:32	1119/1119	---MCZ	200	added ('OK')	application/javascript	etag:W/%223306393b36f7f384edd47aa6efac6d13%22	https://learnplus.demo.frontendmatter.com/assets/js/touchspin.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/touchspin.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
22:59:32	8327/8327	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cc290e6c3aeecf5021dd82ad8df2512a%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.mask.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/jquery.mask.min.js	(from https://learnplus.demo.frontendmatter.com/ui-forms.html)
22:59:32	64197/64197	---MCZ	200	added ('OK')	text/html	etag:W/%22bf680af14211bd95ca802d2f9bb8f6a1%22	https://learnplus.demo.frontendmatter.com/fixed-ui-loaders.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-loaders.html	(from https://learnplus.demo.frontendmatter.com/ui-loaders.html)
22:59:33	93791/93791	---MCZ	200	added ('OK')	text/html	etag:W/%22617cf81323ea6aba2c606669497774b3%22	https://learnplus.demo.frontendmatter.com/fixed-ui-tables.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-tables.html	(from https://learnplus.demo.frontendmatter.com/ui-tables.html)
22:59:33	76483/76483	---MCZ	200	added ('OK')	text/html	etag:W/%227d03174e851ab3df7b4129dd463df483%22	https://learnplus.demo.frontendmatter.com/fixed-ui-cards.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-cards.html	(from https://learnplus.demo.frontendmatter.com/ui-cards.html)
22:59:33	65142/65142	---MCZ	200	added ('OK')	text/html	etag:W/%22be814b0ec6d2c28d30740e115fe17850%22	https://learnplus.demo.frontendmatter.com/fixed-ui-tabs.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-tabs.html	(from https://learnplus.demo.frontendmatter.com/ui-tabs.html)
22:59:34	58469/58469	---MCZ	200	added ('OK')	text/html	etag:W/%22a1b6faa88d84536eb9729d90b9b2710a%22	https://learnplus.demo.frontendmatter.com/fixed-ui-icons.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-icons.html	(from https://learnplus.demo.frontendmatter.com/ui-icons.html)
22:59:34	93670/93670	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fb192338844efe86ec759a40152fcb8e%22	https://learnplus.demo.frontendmatter.com/assets/vendor/vue.min.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/vue.min.js	(from https://learnplus.demo.frontendmatter.com/ui-icons.html)
22:59:34	798594/798594	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e32f1a3cf17d2d4181aeda8f5debe9f3%22	https://learnplus.demo.frontendmatter.com/assets/js/app-icons.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/app-icons.js	(from https://learnplus.demo.frontendmatter.com/ui-icons.html)
22:59:34	98839/98839	---MCZ	200	added ('OK')	text/html	etag:W/%2283edb89efea6847d5ac011fd4d6b9c81%22	https://learnplus.demo.frontendmatter.com/fixed-ui-buttons.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-buttons.html	(from https://learnplus.demo.frontendmatter.com/ui-buttons.html)
22:59:35	70749/70749	---MCZ	200	added ('OK')	text/html	etag:W/%2285ff7c206d1d79a31ad417b63a5a52a6%22	https://learnplus.demo.frontendmatter.com/fixed-ui-alerts.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-alerts.html	(from https://learnplus.demo.frontendmatter.com/ui-alerts.html)
22:59:35	59849/59849	---MCZ	200	added ('OK')	text/html	etag:W/%220ab14c951cf0d759736a660da42cf497%22	https://learnplus.demo.frontendmatter.com/fixed-ui-badges.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-badges.html	(from https://learnplus.demo.frontendmatter.com/ui-badges.html)
22:59:35	73155/73155	---MCZ	200	added ('OK')	text/html	etag:W/%229f8121daabb2dc48dfdb2fae2ecdf605%22	https://learnplus.demo.frontendmatter.com/fixed-ui-progress.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-progress.html	(from https://learnplus.demo.frontendmatter.com/ui-progress.html)
22:59:35	74874/74874	---MCZ	200	added ('OK')	text/html	etag:W/%226add822423ee8c2325a36ba874c4e8de%22	https://learnplus.demo.frontendmatter.com/fixed-ui-pagination.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-pagination.html	(from https://learnplus.demo.frontendmatter.com/ui-pagination.html)
22:59:36	548/548	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jul%202024%2019:59:31%20GMT	https://learnplus.demo.frontendmatter.com/assets/css/morris.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/css/morris.css	(from https://learnplus.demo.frontendmatter.com/ui-charts.html)
22:59:36	98654/98654	---MCZ	200	added ('OK')	text/html	etag:W/%22835288c10e9fd2c4920b2a3b55faacb3%22	https://learnplus.demo.frontendmatter.com/fixed-ui-charts.html	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/fixed-ui-charts.html	(from https://learnplus.demo.frontendmatter.com/ui-charts.html)
22:59:36	2946/2946	---MCZ	200	added ('OK')	application/javascript	etag:W/%2294e8d0e4faeceabc4cc6ef869dfbd68f%22	https://learnplus.demo.frontendmatter.com/assets/js/page.ui-charts.js	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/js/page.ui-charts.js	(from https://learnplus.demo.frontendmatter.com/ui-charts.html)
22:59:36	286/286	---M--	200	added ('OK')	text/css	etag:%220c65d81a7d2a537f7ebed45072c8ee98%22	https://learnplus.demo.frontendmatter.com/assets/vendor/dragula/dragula.min.css	C:/Users/Orange/Desktop/AdminDashboad/AdminDashboard/learnplus.demo.frontendmatter.com/assets/vendor/dragula/dragula.min.css	(from https://learnplus.demo.frontendmatter.com/ui-drag.html)
